batch,timestamp,saving_W,percent,history_avg_hops,total_flows,reroute_link,reroute_high_hop,reroute_low_share,reroute_high_load,shortest_ratio
9,2026-05-23 05:40:17.623,2055.7,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:18.625,2055.7,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:19.631,1617.34,44.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:20.635,1618.24,44.2,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:21.636,1618.24,44.2,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:22.637,1617.7,44.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:23.639,1617.52,44.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:24.643,1617.52,44.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:25.644,1617.52,44.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:26.645,2348.78,64.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:27.647,2056.42,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:28.648,2056.42,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:29.650,2056.42,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:30.653,2056.42,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:31.654,2056.78,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:32.657,2056.78,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:33.660,2495.32,68.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:34.662,2056.24,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:35.665,1762.98,48.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:36.670,1470.44,40.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:37.678,1323.18,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:38.711,1323.54,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:39.815,1323.54,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:40.817,1323.54,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:41.819,1323.54,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:42.820,1323.72,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:43.822,1323.9,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:44.824,1323.9,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:45.828,1323.9,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:46.833,1323.9,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:47.834,1470.62,40.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:48.843,1470.44,40.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:49.846,1469.9,40.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:50.847,1323.72,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:51.849,1323.18,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:52.852,1323.18,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:53.883,1323.0,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:54.905,1323.18,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:55.907,1323.18,36.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:56.909,1762.08,48.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:57.988,1762.8,48.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:58.989,1762.8,48.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:40:59.991,2056.6,56.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:41:00.992,2349.32,64.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:41:01.993,3080.04,84.1,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:41:02.994,3079.86,84.0,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:41:03.996,3079.86,84.0,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:41:04.997,3079.86,84.0,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:41:05.999,3079.86,84.0,4.617,94,0,0,0,0,0.0
9,2026-05-23 05:41:07.002,3079.68,84.0,4.617,94,0,0,0,0,0.0
10,2026-05-23 05:41:36.372,3664.4,100.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:37.375,3664.4,100.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:38.376,3664.4,100.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:39.377,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:40.380,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:41.384,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:42.386,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:43.389,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:44.389,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:45.392,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:46.400,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:47.402,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:48.403,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:49.406,3079.86,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:50.409,2349.14,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:51.414,2056.06,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:52.418,1909.7,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:53.419,1909.7,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:54.424,1471.16,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:55.426,1324.98,36.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:56.427,1617.52,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:57.429,1178.98,32.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:58.433,1178.98,32.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:41:59.434,1178.98,32.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:00.438,1178.98,32.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:01.442,1178.98,32.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:02.444,1032.08,28.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:03.458,1031.9,28.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:04.460,1031.9,28.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:05.462,1031.9,28.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:06.465,885.18,24.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:07.479,1177.54,32.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:08.482,1177.54,32.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:09.484,1177.54,32.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:10.486,1177.36,32.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:11.492,1177.36,32.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:12.501,1030.82,28.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:13.503,1030.82,28.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:14.505,1030.82,28.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:15.630,1177.0,32.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:16.678,1177.18,32.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:17.681,1469.36,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:18.692,1323.18,36.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:19.696,1323.18,36.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:20.699,1177.18,32.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:21.700,1763.88,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:22.702,2202.42,60.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:23.704,2202.78,60.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:24.708,2202.78,60.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:25.709,2495.32,68.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:26.710,2495.32,68.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:27.712,3226.04,88.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:28.717,2787.5,76.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:29.729,2348.96,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:30.730,2348.96,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:31.734,1910.42,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:32.735,1910.24,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:33.737,1909.88,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:34.739,2056.06,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:35.833,2054.98,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:36.835,2054.98,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:37.878,1908.8,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:38.880,2055.34,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:39.882,2055.34,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:40.883,2055.34,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:41.891,2055.34,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:42.892,2055.34,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:43.895,2055.34,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:44.897,2054.98,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:45.901,1762.62,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:46.904,1762.62,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:48.001,1762.62,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:49.002,1470.26,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:50.155,1616.98,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:51.158,1616.98,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:52.159,1617.16,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:53.164,1616.8,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:54.168,1616.8,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:55.171,1616.8,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:56.218,1617.16,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:57.221,1617.16,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:58.256,2056.06,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:42:59.258,2056.06,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:00.261,2056.06,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:01.290,1762.8,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:02.294,1762.8,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:03.295,1762.8,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:04.296,1763.7,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:05.298,1763.7,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:06.319,1764.24,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:07.406,1617.88,44.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:08.536,1617.88,44.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:09.540,2202.42,60.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:10.542,2202.42,60.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:11.543,1471.52,40.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:12.545,1471.52,40.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:13.546,1471.52,40.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:14.547,1471.52,40.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:15.549,2202.78,60.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:16.551,2056.24,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:17.553,2056.78,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:18.557,1910.6,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:19.659,1909.88,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:20.661,1910.06,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:21.661,1910.06,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:22.663,1909.7,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:23.664,1909.7,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:24.668,1909.7,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:25.669,2202.78,60.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:26.670,1764.42,48.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:27.671,2787.68,76.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:28.673,2787.68,76.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:29.675,2349.14,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:30.677,2348.96,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:31.678,2348.96,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:32.679,1909.7,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:33.686,1909.7,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:34.688,1617.34,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:35.689,1617.34,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:36.691,1617.34,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:37.692,1617.34,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:38.693,2056.78,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:39.695,2056.78,56.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:40.698,2495.32,68.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:41.700,1910.24,52.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:42.703,1470.98,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:43.718,1616.62,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:44.722,1323.9,36.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:45.725,1323.54,36.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:46.725,1323.72,36.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:47.727,1323.54,36.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:48.729,1323.54,36.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:49.731,1470.98,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:50.732,1470.98,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:51.733,1618.06,44.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:52.736,1618.06,44.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:53.739,1618.06,44.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:54.741,1471.34,40.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:55.805,1471.88,40.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:56.806,1764.42,48.2,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:57.808,1617.34,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:58.812,1616.98,44.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:43:59.814,1470.26,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:00.820,1470.26,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:01.821,1470.26,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:02.822,1762.44,48.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:03.825,1470.98,40.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:04.827,2202.6,60.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:05.828,2202.6,60.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:06.830,2787.32,76.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:07.831,3080.04,84.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:08.834,3080.04,84.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:09.835,2349.32,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:10.838,2349.14,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:11.841,2349.14,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:12.842,2349.14,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:13.847,2348.96,64.1,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:14.851,3079.68,84.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:15.864,3372.04,92.0,4.4066,91,0,0,0,0,0.0
10,2026-05-23 05:44:16.866,3372.04,92.0,4.4066,91,0,0,0,0,0.0
11,2026-05-23 05:44:45.253,3664.4,100.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:46.255,3664.4,100.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:47.256,3664.4,100.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:48.259,3664.4,100.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:49.262,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:50.264,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:51.265,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:52.267,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:53.275,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:54.278,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:55.281,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:56.283,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:57.289,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:58.291,3079.86,84.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:44:59.293,2349.14,64.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:00.299,2056.06,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:01.307,2056.06,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:02.309,1909.7,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:03.330,1471.16,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:04.337,1324.98,36.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:05.338,1617.52,44.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:06.368,1178.98,32.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:07.378,1178.98,32.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:08.382,1178.98,32.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:09.393,1178.98,32.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:10.404,1178.98,32.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:11.434,1178.08,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:12.444,1177.9,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:13.449,1177.9,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:14.452,1177.72,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:15.469,885.18,24.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:16.474,885.18,24.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:17.483,885.18,24.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:18.486,885.18,24.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:19.487,1177.54,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:20.494,1177.54,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:21.500,1177.36,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:22.501,1177.36,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:23.524,1176.82,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:24.526,1176.82,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:25.529,1469.72,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:26.615,1323.54,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:27.667,1323.72,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:28.671,1323.72,36.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:29.676,1177.72,32.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:30.682,1469.9,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:31.686,1469.9,40.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:32.688,1763.52,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:33.694,1763.52,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:34.697,2056.06,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:35.698,2495.32,68.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:36.699,2495.32,68.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:37.701,3226.04,88.0,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:38.703,2787.5,76.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:39.704,2348.96,64.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:40.706,1910.24,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:41.709,1910.06,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:42.713,1909.7,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:43.720,1909.7,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:44.721,1909.7,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:45.724,1908.62,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:46.739,2055.16,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:47.741,2055.34,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:48.743,2055.34,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:49.744,2055.34,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:50.745,2055.88,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:51.749,2348.96,64.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:52.757,2348.6,64.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:53.760,2348.6,64.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:54.761,2056.24,56.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:55.763,1763.88,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:56.768,1763.88,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:57.769,1763.88,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:58.773,1471.52,40.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:45:59.789,1617.88,44.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:00.792,1617.16,44.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:01.795,1617.16,44.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:02.797,1616.8,44.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:03.844,1616.8,44.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:04.846,1616.8,44.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:05.968,1324.8,36.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:06.971,1324.8,36.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:07.981,1909.88,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:08.987,1909.88,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:09.989,1909.88,52.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:10.992,1762.98,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:11.996,1762.98,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:13.014,1763.88,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:14.016,1763.88,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:15.018,1763.88,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:16.020,1763.88,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:17.058,1471.52,40.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:18.061,1471.7,40.2,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:19.067,2202.42,60.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:20.070,2202.42,60.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:21.072,1763.16,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:22.073,1763.16,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:23.074,1763.16,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:24.077,1763.16,48.1,4.5889,90,0,0,0,0,0.0
11,2026-05-23 05:46:25.080,2202.78,60.1,4.5889,90,0,0,0,0,0.0
